index,type,name,resident,streamed,parentStack
493,xmodelmesh,c_zom_zod_zombie_body2_tie_lod42490fc6c,1984,0,|c_zom_zod_zombie_body2_tie|xmodel|c_zom_zod_zombie2_tie_hat1|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
494,xmodelmesh,c_zom_zod_zombie_body1_skin2_lod431b92fd,608,55536,|c_zom_zod_zombie_body1_skin2|xmodel|c_zom_zod_zombie1_nohat_skin2|character|spawner_zm_zod_zombie1_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
495,xmodelmesh,c_zom_zod_zombie_hat1_lod41617fcd6,2144,0,|c_zom_zod_zombie_hat1|xmodel|c_zom_zod_zombie2_tie_hat1|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
496,xmodelmesh,c_zom_zod_zombie_body1_lod44488cd3c,608,55552,|c_zom_zod_zombie_body1|xmodel|c_zom_zod_zombie1_nohat|character|spawner_zm_zod_zombie|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
497,xmodelmesh,c_zom_zod_zombie_body1_g_lowclean_lod41e3ed879,416,26320,|c_zom_zod_zombie_body1_g_lowclean|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
498,xmodelmesh,c_zom_zod_zombie_body1_g_rlegoff_lod486de2eb0,608,27920,|c_zom_zod_zombie_body1_g_rlegoff|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
499,xmodelmesh,c_zom_zod_zombie_body1_g_llegoff_lod429caf76b,608,26768,|c_zom_zod_zombie_body1_g_llegoff|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
500,xmodelmesh,c_zom_zod_zombie_body1_g_blegsoff_lod43f9d4fea,608,29008,|c_zom_zod_zombie_body1_g_blegsoff|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
501,xmodelmesh,c_zom_zod_zombie_hat2_lod35b1e6192,2832,0,|c_zom_zod_zombie_hat2|xmodel|c_zom_zod_zombie2_tie_hat2|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
502,xmodelmesh,c_zom_zod_zombie_body3_lod4450afe9a,704,51920,|c_zom_zod_zombie_body3|xmodel|c_zom_zod_zombie3_nohat|character|spawner_zm_zod_zombie|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
503,xmodelmesh,c_zom_zod_zombie_body3_g_upclean_lod474743ea,512,33888,|c_zom_zod_zombie_body3_g_upclean|xmodel|c_zom_zod_zombie3_nohat|character|spawner_zm_zod_zombie|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
504,xmodelmesh,c_zom_zod_zombie_body3_g_rarmoff_lod49ddec9b1,608,34688,|c_zom_zod_zombie_body3_g_rarmoff|xmodel|c_zom_zod_zombie3_nohat|character|spawner_zm_zod_zombie|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
505,xmodelmesh,c_zom_zod_zombie_body3_g_larmoff_lod4a0bef7fe,608,31120,|c_zom_zod_zombie_body3_g_larmoff|xmodel|c_zom_zod_zombie3_nohat|character|spawner_zm_zod_zombie|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
506,xmodelmesh,c_zom_zod_zombie_body2_skin2_lod48de71c50,704,55680,|c_zom_zod_zombie_body2_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
507,xmodelmesh,c_zom_zod_zombie_body2_g_upclean_skin2_lod485426cb,528,36880,|c_zom_zod_zombie_body2_g_upclean_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
508,xmodelmesh,c_zom_zod_zombie_body2_g_rarmoff_skin2_lod4efb96f51,720,34688,|c_zom_zod_zombie_body2_g_rarmoff_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
509,xmodelmesh,c_zom_zod_zombie_body2_g_larmoff_skin2_lod4e4340004,720,35328,|c_zom_zod_zombie_body2_g_larmoff_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
510,xmodelmesh,c_zom_zod_zombie_body2_lod4bdaa0939,704,55664,|c_zom_zod_zombie_body2|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
511,xmodelmesh,c_zom_zod_zombie_body2_g_upclean_lod4aeed9838,512,36880,|c_zom_zod_zombie_body2_g_upclean|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
512,xmodelmesh,c_zom_zod_zombie_body2_g_rarmoff_lod47f40343d,704,34688,|c_zom_zod_zombie_body2_g_rarmoff|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
513,xmodelmesh,c_zom_zod_zombie_body2_g_larmoff_lod4f269de17,704,35328,|c_zom_zod_zombie_body2_g_larmoff|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
514,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod0a953f994,352,13680,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
515,xmodelmesh,p7_zm_der_magic_box_fake_lod0a7dbe4f2,352,33696,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
516,xmodelmesh,p7_zm_der_magic_box_lod45878ad2c,928,96560,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
517,xmodelmesh,wpn_t7_zmb_perk_bottle_lod129ca8224,576,6896,|perk_bottle_death_perception|xmodel|zombie_perk_bottle_death_perception|weapon|spx_death_perception.zpkg|csv|zone_source/zm_countryside.zone|csv
518,xmodelmesh,p7_ladder_metal_secured_cap_lod0958f6b17,240,6496,|p7_ladder_metal_secured_cap|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
519,xmodelmesh,p7_ladder_metal_secured_128_lod37eb76065,240,7936,|p7_ladder_metal_secured_128|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
520,xmodelmesh,p7_zm_zod_gutter_section_128_lod0363d8d66,1328,0,|p7_zm_zod_gutter_section_128|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
521,xmodelmesh,p7_zm_zod_gutter_section_64_lod0236a5cf4,1264,0,|p7_zm_zod_gutter_section_64|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
522,xmodelmesh,p7_zm_zod_gutter_section_bracket_lod019a947d0,2000,0,|p7_zm_zod_gutter_section_bracket|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
523,xmodelmesh,p7_zm_zod_gutter_funnel_lod07685d7f9,4000,0,|p7_zm_zod_gutter_funnel|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
524,xmodelmesh,p7_zm_zod_gutter_spout_bracket_lod0605bf06c,2624,0,|p7_zm_zod_gutter_section_spout_bracket|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
525,xmodelmesh,p7_zm_zod_gutter_downspout_lod1aa88adc5,1792,0,|p7_zm_zod_gutter_downspout|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
526,xmodelmesh,p7_zm_zod_gutter_downspout_02_lod06e8e651f,240,4896,|p7_zm_zod_gutter_downspout_02|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
527,xmodelmesh,p7_zm_zod_gutter_spout_32_lod0b96e7255,2560,0,|p7_zm_zod_gutter_section_spout_32|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
528,xmodelmesh,p7_zm_der_light_bulb_small_lod0a1c58e8e,2608,0,|p7_zm_der_light_bulb_small|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
529,xmodelmesh,p7_zm_der_pswitch_body_lod08f16cbc,912,23808,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
530,xmodelmesh,p7_door_frame_wood_global_01_single_lt_lod1eabae3fa,368,6560,|p7_door_frame_wood_global_01_single_lt_white|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
531,xmodelmesh,p7_door_frame_wood_global_01_single_rt_lod1ff80171b,368,6400,|p7_door_frame_wood_global_01_single_rt_white|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
532,xmodelmesh,p7_foliage_bush_sakaki_thick_01_lod523347abc,240,5664,|p7_foliage_bush_sakaki_thick_01_sway|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
533,xmodelmesh,p7_gym_equipment_bench_frame_01_lod0973ee234,576,40320,|p7_gym_equipment_bench_01|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
534,xmodelmesh,p7_door_mat_coir_01_lod132ad0e77,352,7152,|p7_door_mat_coir_01|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
535,xmodelmesh,p7_sink_bathroom_lod328ae7d31,224,7456,|p7_sink_bathroom|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
536,xmodelmesh,p7_washing_machine_lod3bea4a647,224,13616,|p7_washing_machine|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
537,xmodelmesh,p7_television_wall_xl_lod04f344d0e,2896,0,|p7_television_wall_xl|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
538,xmodelmesh,p7_chair_office_modern_lod0fc932149,800,37392,|p7_chair_office_modern|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
539,xmodelmesh,p7_light_metal_recessed_lod28cd362f3,3040,0,|p7_light_metal_recessed|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
540,xmodelmesh,p7_furniture_couch_small_lod04f6be9a9,240,15376,|p7_furniture_couch_small|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
541,xmodelmesh,p7_fxanim_gp_trash_paper_toilet_roll_01_s3_lod0e3c74bad,2240,0,|p7_fxanim_gp_trash_paper_toilet_roll_01_s3_mod|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
542,xmodelmesh,p7_cleaning_paper_toilet_lod327f5c5d0,3744,0,|p7_cleaning_paper_toilet|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
543,xmodelmesh,p7_trash_bin_small_01_black_lod37591bf98,352,14256,|p7_trash_bin_small_01_black|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
544,xmodelmesh,p7_duct_metal_circular_vent_lod16bb75373,352,15264,|p7_duct_metal_circular_vent|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
545,xmodelmesh,p7_trashcan_street_metal_lid_01_lod33138f39b,576,6208,|p7_trashcan_street_metal_lid_01|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
546,xmodelmesh,p7_trashcan_street_metal_open_lod3d79f1dca,464,15056,|p7_trashcan_street_metal_closed|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
547,xmodelmesh,p7_trashcan_modern_lod3d953a44,336,21568,|p7_trashcan_modern_worn|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
548,xmodelmesh,p7_door_wood_global_01_lt_lod0c84efd92,384,16752,|p7_door_wood_global_01_lt_white|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
549,xmodelmesh,p7_chair_cafe_wood_lod36c5636a,224,6416,|p7_chair_cafe_wood|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
550,xmodelmesh,p7_cai_chair_cafe_01_lod36132045f,576,67632,|p7_cai_chair_cafe_01_dirty|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
551,xmodelmesh,p7_wes_chair_wood_01_lod1fedae691,240,15584,|p7_wes_chair_wood_01|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
552,xmodelmesh,p7_wes_chair_wood_03_lod19379b3d6,240,11424,|p7_wes_chair_wood_03|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
553,xmodelmesh,p7_zm_kin_chair_wood_windsor_lod36457193d,576,41696,|p7_zm_kin_chair_wood_windsor|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
554,xmodelmesh,p7_zm_ver_chair_wood_drk_lod3e742a3dc,240,6512,|p7_zm_ver_chair_wood_drk|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
555,xmodelmesh,p7_chair_diner_lod01b2eeabf,336,17712,|p7_chair_stool_diner|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
556,xmodelmesh,p7_zm_ver_table_wood_dining_lod36ef01e54,576,12736,|p7_zm_ver_table_wood_dining|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
557,xmodelmesh,p7_chair_dining_french_lod3968d9201,352,26000,|p7_chair_dining_french|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
558,xmodelmesh,p7_wes_door_wood_decorative_frame_white_lod14e24cae,256,5520,|p7_wes_door_wood_decorative_frame_white|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
559,xmodelmesh,p7_wes_door_wood_full_left_lod47a513528,352,9824,|p7_wes_door_wood_full_left|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
560,xmodelmesh,p7_box_wood_01_long_lod3eb2f62f6,352,16688,|p7_box_wood_01_long|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
561,xmodelmesh,p7_box_wood_01_small_lod333441738,352,11600,|p7_box_wood_01_sm|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
562,xmodelmesh,p7_debris_wood_plywood_2x8_bowed_lod0b9234cca,2192,0,|p7_debris_wood_plywood_2x8_bowed_dirty|xmodel|maps/zm/zm_countryside.d3dbsp|gfx_map|zone_source/zm_countryside.zone|csv
563,xmodelmesh,p7_zm_der_pswitch_handle_lod0d75f8d9e,464,9456,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
564,xmodelmesh,p7_door_wood_global_01_rt_lod0a81068db,384,16176,|p7_door_wood_global_01_rt_white|xmodel|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
565,xmodelmesh,p7_anim_zm_barricade_board_01_lod076cf1ef,240,8272,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
566,xmodelmesh,p7_anim_zm_barricade_board_02_lod0f2a4a649,240,6224,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
567,xmodelmesh,p7_anim_zm_barricade_board_03_lod0fae16b96,240,6464,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
568,xmodelmesh,p7_anim_zm_barricade_board_04_lod0868fcf4e,240,8352,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
569,xmodelmesh,p7_anim_zm_barricade_board_05_lod0c0d9e76c,240,6176,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
570,xmodelmesh,p7_anim_zm_barricade_board_06_lod0f4c004fa,240,6464,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
571,xmodelmesh,c_c_zom_der_hellhound_lod3d9ffaf9f,608,98176,|c_zom_der_hellhound_fb|xmodel|c_zom_der_hellhound|character|spawner_zm_factory_zombie_dog|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
572,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod05223ef7a,368,9104,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_zod_zombie_body1_gib_def_hat2|scriptbundle|c_zom_zod_zombie2_tie_hat2|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
573,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0d0f95c7e,368,6080,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_zod_zombie_body1_gib_def_hat2|scriptbundle|c_zom_zod_zombie2_tie_hat2|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
574,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod06611811f,368,9088,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_zod_zombie_body1_gib_def_hat2|scriptbundle|c_zom_zod_zombie2_tie_hat2|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
575,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod044d1d262,368,6608,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_zod_zombie_body1_gib_def_hat2|scriptbundle|c_zom_zod_zombie2_tie_hat2|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
576,xmodelmesh,c_zom_zod_zombie_hat1_skin2_lod3dabd7469,3440,0,|c_zom_zod_zombie_hat1_skin2|xmodel|c_zom_zod_zombie2_tie_hat1_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
577,xmodelmesh,c_zom_zod_zombie_body3_skin2_lod38d0f0a90,800,81808,|c_zom_zod_zombie_body3_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie3_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
578,xmodelmesh,c_zom_zod_zombie_head3_lod31212e842,336,47664,|c_zom_zod_zombie_head3|xmodel|c_zom_zod_zombie3_nohat|character|spawner_zm_zod_zombie|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
579,xmodelmesh,c_zom_zod_zombie_hat1_skin1_lod33e1fa4e5,3568,0,|c_zom_zod_zombie_hat1_skin1|xmodel|c_zom_zod_zombie2_tie_hat1_skin1|character|spawner_zm_zod_zombie2_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
580,xmodelmesh,c_zom_zod_zombie_body3_g_upclean_skin1_lod3168407f7,528,57232,|c_zom_zod_zombie_body3_g_upclean_skin1|xmodel|c_zom_zod_zombie3_nohat_skin1|character|spawner_zm_zod_zombie3_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
581,xmodelmesh,c_zom_zod_zombie_body3_g_rarmoff_skin2_lod334617425,624,59216,|c_zom_zod_zombie_body3_g_rarmoff_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie3_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
582,xmodelmesh,c_zom_zod_zombie_body3_g_larmoff_skin2_lod381ad635a,624,56976,|c_zom_zod_zombie_body3_g_larmoff_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie3_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
583,xmodelmesh,c_zom_zod_zombie_body1_g_behead_lod3b88bbf7a,432,4976,|c_zom_zod_zombie_body1_g_behead|xmodel|c_zom_zod_zombie2_tie_nohat|character|spawner_zm_zod_zombie2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
584,xmodelmesh,c_zom_zod_zombie_body1_g_lowclean_skin2_lod33131e458,432,43552,|c_zom_zod_zombie_body1_g_lowclean_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
585,xmodelmesh,c_zom_zod_zombie_body1_g_rlegoff_skin2_lod3b7923bfc,624,49792,|c_zom_zod_zombie_body1_g_rlegoff_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
586,xmodelmesh,c_zom_zod_zombie_body1_g_llegoff_skin2_lod36779050a,624,46848,|c_zom_zod_zombie_body1_g_llegoff_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
587,xmodelmesh,c_zom_zod_zombie_body1_g_blegsoff_skin2_lod3cf64f991,624,53408,|c_zom_zod_zombie_body1_g_blegsoff_skin2|xmodel|c_zom_zod_zombie2_tie_nohat_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
588,xmodelmesh,c_zom_zod_zombie_hat2_skin2_lod3a8b04c3b,240,4560,|c_zom_zod_zombie_hat2_skin2|xmodel|c_zom_zod_zombie2_tie_hat2_skin2|character|spawner_zm_zod_zombie2_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
589,xmodelmesh,c_zom_zod_zombie_body3_g_upclean_skin2_lod327ba6d81,528,57248,|c_zom_zod_zombie_body3_g_upclean_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie3_skin2|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
590,xmodelmesh,c_zom_zod_zombie_body3_skin1_lod396a4981e,800,81984,|c_zom_zod_zombie_body3_skin1|xmodel|c_zom_zod_zombie3_nohat_skin1|character|spawner_zm_zod_zombie3_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
591,xmodelmesh,c_zom_zod_zombie_body3_g_rarmoff_skin1_lod36af7939b,624,59152,|c_zom_zod_zombie_body3_g_rarmoff_skin1|xmodel|c_zom_zod_zombie3_nohat_skin1|character|spawner_zm_zod_zombie3_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
592,xmodelmesh,c_zom_zod_zombie_body3_g_larmoff_skin1_lod39a3d6810,624,56976,|c_zom_zod_zombie_body3_g_larmoff_skin1|xmodel|c_zom_zod_zombie3_nohat_skin1|character|spawner_zm_zod_zombie3_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
593,xmodelmesh,c_zom_zod_zombie_body1_g_lowclean_skin1_lod33131e458,432,43664,|c_zom_zod_zombie_body1_g_lowclean_skin1|xmodel|c_zom_zod_zombie2_tie_nohat_skin1|character|spawner_zm_zod_zombie2_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
594,xmodelmesh,c_zom_zod_zombie_body1_g_rlegoff_skin1_lod3436a03c2,624,49792,|c_zom_zod_zombie_body1_g_rlegoff_skin1|xmodel|c_zom_zod_zombie2_tie_nohat_skin1|character|spawner_zm_zod_zombie2_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
595,xmodelmesh,c_zom_zod_zombie_body1_g_llegoff_skin1_lod3aa5afe58,624,46848,|c_zom_zod_zombie_body1_g_llegoff_skin1|xmodel|c_zom_zod_zombie2_tie_nohat_skin1|character|spawner_zm_zod_zombie2_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
596,xmodelmesh,c_zom_zod_zombie_body1_g_blegsoff_skin1_lod385ea00ea,624,53408,|c_zom_zod_zombie_body1_g_blegsoff_skin1|xmodel|c_zom_zod_zombie2_tie_nohat_skin1|character|spawner_zm_zod_zombie2_skin1|aitype|maps/zm/zm_countryside.d3dbsp|col_map|zone_source/zm_countryside.zone|csv
